Adult_IP	Sup_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Sup_IP_rpkm	sim_LTR	length_centred
int_As:3620	2.63529036333068	0.473492747046971	int	rnd-5_family-9494	N0.HOG0000009_OG0000005_n23	HC	As	2.73878055848437	0	2.32430363446763	0.0893747117009132	int	-0.227676566624572
int_As:3626	0.381174554718479	1.01317864961696	int	rnd-1_family-602	no_RT	Other	As	3.07918124604762	1	-1.29056954630882	-0.0973236721153489	int	0.112724120938684
int_As:3677	1.03213921448937	0	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	3.00987563371216	0	0.157379695883414	-3.22883315806957	int	0.0434185086032191
int_As:3678	1.39087195941766	0.042536002396279	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	3.48699688843182	0	-1.03284208379919	-4.34397072046196	int	0.520539763322882
int_As:3708	1.65925643990711	0.76372222657706	int	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	2.70671778233676	0	1.7969790806837	0.777150210417046	int	-0.259739342772182
LTR_As:3710	3.44416152475017	1.63750549249584	LTR	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	1.79239168949825	0	5.84095881419932	4.81647688055738	LTR	-1.17406543561069
int_As:3722	1.50318881487519	0.637481365200895	int	rnd-4_family-1097	N0.HOG0000003_OG0000003_n0	C	As	3.0111473607758	0	0.651741044616983	-0.459466151403959	int	0.0446902356668564
LTR_As:3881	0.873085007472801	0.0841834416017852	LTR	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.11727129565576	0	2.90581338097043	0.551820916677533	LTR	-0.849185829453177
int_As:3882	1.59682021367498	0.129248257338743	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.31386722036915	0	3.04958187679462	0.213976588053822	int	-0.652589904739788
int_As:3892	2.6283747111753	1.29063293012632	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	3.07298474462793	0	1.21043632095976	0.243052956573632	int	0.106527619518989
LTR_As:3933	1.0878395210046	0.422117283534938	LTR	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.58433122436753	0	1.63943940325996	0.465997748319378	LTR	-0.38212590074141
int_As:4078	1.68929359726528	0.21506983126148	int	rnd-1_family-668	N0.HOG0000003_OG0000003_n0	C	As	3.37584643630916	0	-0.401608737656028	-2.87169314635416	int	0.409389311200215
int_As:4089	1.21507243949689	0.0425015643662736	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	2.9698816437465	0	0.505523281081543	-2.62703624039092	int	0.00342451863755899
int_As:4090	0.897363007339816	0.0863559754286227	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	3.04453976039241	0	-0.138033251596885	-2.497589926492	int	0.07808263528347
int_As:4101	1.17577743423481	0.260956683233432	int	rnd-4_family-1271	N0.HOG0000009_OG0000005_n23	HC	As	2.91698004732038	0	0.637617638037409	-1.15387142085804	int	-0.0494770777885591
int_As:4110	1.71232301122538	0.173613819502923	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	3.01410032151962	0	0.817878390193006	-1.86342159606465	int	0.0476431964106796
int_As:4113	1.69000883389513	0	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.41830129131975	0	2.77939151206465	-1.26366572986169	int	-0.548155833789196
soloLTR_As:4114	0.835821095230316	0	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.13987908640124	0	2.77632942345936	-0.338767185102406	soloLTR	-0.826578038707705
int_As:4126	1.03012264738376	0.216975466764784	int	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.89153745767256	0	0.547877097400466	-1.25225220189029	int	-0.0749196674363768
LTR_As:4130	1.25328618185913	0.30210227146728	LTR	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	2.2405492482826	0	2.96864414817651	1.24293193433526	LTR	-0.725907876826342
LTR_As:4164	3.16939074568846	1.50549731584833	LTR_fl	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66931688056611	0	2.81143678919294	1.788607598613	LTR	-0.297140244542829
LTR_As:4166	2.38535351601787	1.05648415591852	LTR_fl	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66931688056611	0	2.41708171756465	1.31865464710009	LTR	-0.297140244542829
int_As:4271	3.26721190450447	0.386567782491037	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.27646180417324	0	4.15877082126328	1.39197868180197	int	-0.689995320935697
LTR_As:4272	3.26660679076671	0.945204371581641	LTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.58092497567562	0	3.14724439007501	1.46883559077299	LTR	-0.385532149433322
LTR_As:4396	0.760780230323176	0.0424055397081834	LTR	rnd-5_family-4242	N0.HOG0000047_OG0000033_n0	C	As	2.91803033678488	0	0.0713269101816439	-2.45711459658899	LTR	-0.0484267883240608
LTR_As:4460	1.29862205360537	0.085449862741841	LTR_fl	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	2.71180722904119	0	1.45078103863236	-1.4052029809876	LTR	-0.25464989606775
int_As:4475	0.739869427934382	0.125338141769654	int	rnd-5_family-1554	N0.HOG0000047_OG0000033_n0	C	As	2.69722934275972	0	0.7705425172118	-1.09731857503828	int	-0.269227782349224
int_As:4643	2.35765483981895	0.256802299071924	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	3.01072386539177	0	1.26713590477424	-1.48592781612802	int	0.0442667402828318
LTR_As:4732	3.34897522124643	0.465778764477255	LTR	rnd-5_family-7397	no_RT	Other	As	2.30749603791321	0	4.09053631041034	1.49969815987824	LTR	-0.658961087195728
LTR_As:4747	0.380382264975737	1.06312120133309	LTR	rnd-5_family-842	N0.HOG0000003_OG0000003_n0	C	As	2.4456042032736	1	0.811464584314052	2.07059147692181	LTR	-0.520852921835344
int_As:4857	2.26051396034999	1.11763509494116	int	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	3.59911856505536	0	-0.745410952645936	-1.69504431700048	int	0.632661439946422
LTR_As:4858	3.05801434522235	0.472474970939723	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	2.8208579894397	0	2.25837792832103	-0.186047933798881	LTR	-0.145599135669241
int_As:4902	1.05931656743645	0.345165475178596	int	rnd-5_family-4786	N0.HOG0000129_OG0000115_n0	LC	As	3.12254352406875	0	-0.181835246128157	-1.54364655903431	int	0.156086398959813
int_As:4904	2.21906298036077	0.168414035747335	int	rnd-5_family-4786	N0.HOG0000129_OG0000115_n0	LC	As	3.09551804232315	0	0.901687728382898	-2.17365258813538	int	0.12906091721421
int_As:4924	0.97426747621435	0.214214674025911	int	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	2.57749179983723	0	1.5187668483776	-0.224900352225709	int	-0.388965325271716
int_As:4931	1.62279222129858	0.717603031714359	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	2.04139268515822	0	3.97749066719271	2.90859673086235	int	-0.925064439950716
int_As:4932	3.14153107952667	0.514889376775997	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	2.63447727016073	0	2.9150112583225	0.534407450799683	int	-0.33197985494821
int_As:5020	0.927244184278097	0.127016438170852	int	rnd-5_family-4668	N0.HOG0000027_OG0000016_n0	C	As	3.23854788768133	0	-0.740422336698032	-2.87967106732632	int	0.272090762572387
int_As:5040	1.05669948097848	0.127145189606115	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	3.3701428470511	0	-1.00774038444161	-3.31571672075534	int	0.403685721942161
LTR_As:5055	2.22209634161096	0.633286707035042	LTR	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	2.92220627743902	0	1.47928464203549	-0.17304912266012	LTR	-0.0442508476699248
int_As:5094	1.05660947788243	0.0861518994793354	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	2.73957234445009	0	1.08681097193065	-1.48742213684557	int	-0.226884780658849
int_As:5104	1.20045621855052	0.127255417388382	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	2.87563993700417	0	0.802176461072423	-1.67204640882625	int	-0.0908171881047726
int_As:5250	1.81320287779235	0.425284759785597	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	3.34966598409663	0	-0.21855121185333	-2.06680258394448	int	0.383208858987689
int_As:5283	1.15786371461646	0.261515513404277	int	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	3.16761267272753	0	-0.214975558141101	-1.9847332154339	int	0.201155547618589
int_As:5344	3.18136703171456	1.41345408499467	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	3.00603795499732	0	1.69818807936692	0.585020731526158	int	0.0395808298883762
LTR_As:5349	2.09435679854818	0.603972249395443	LTR	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	2.4996870826184	0	2.80185831722278	1.17533645766458	LTR	-0.466770042490537
LTR_As:5366	1.15281096265471	0.250846749366523	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2.56348108539441	0	1.78518361842591	-0.0302250105335893	LTR	-0.402976039714531
int_As:5390	1.11834298142281	0.3420775209062	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.30319605742049	0	2.61085107333842	1.16640962771256	int	-0.663261067688452
int_As:5391	5.37190684099982	1.72689462257824	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.8998205024271	0	2.78727410938335	1.20980107167861	int	-0.0666366226818447
LTR_As:5400	1.75453878318973	0.339124844447651	LTR	rnd-5_family-8689	N0.HOG0000003_OG0000003_n0	C	As	2.31806333496276	0	3.16419040697467	1.10545312864893	LTR	-0.64839379014618
LTR_As:5448	2.06872502481125	0.724125637300035	LTR	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	2.93601079571521	0	1.33561314456116	-0.0511017075520636	LTR	-0.0304463293937314
int_As:5452	0.760693254861357	0.256860769798043	int	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	2.5910646070265	0	1.1573463262595	-0.0916018715399274	int	-0.375392518082442
int_As:5603	6.84514161870873	1.28062833049936	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	3.12775251583297	0	2.37352223778576	0.0502553442478617	int	0.161295390724032
int_As:5645	2.15843160693375	0.128450273611392	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	2.55990662503611	0	2.64285867185389	-0.611241747869334	int	-0.406550500072829
int_As:5847	3.36987559443811	1.18875486796033	int	rnd-1_family-873	no_RT	Other	As	3.42324587393681	0	0.392901800959875	-1.03042610203216	int	0.456788748827867
soloLTR_As:5876	1.73945628378505	0.585193631382361	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.8998205024271	0	1.21876617067964	-0.196428918002694	soloLTR	-0.0666366226818447
int_As:5930	7.23297797275211	1.0278516622897	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.98766626492627	0	2.91717623147738	0.226229307616211	int	0.0212091398173335
int_As:5984	4.06274062848521	0.465591639541586	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	3.39181692361325	0	0.759061068794624	-2.10290939949232	int	0.425359798504308
int_As:6114	2.51362096810918	0.974766346836432	int	rnd-1_family-873	no_RT	Other	As	3.01410032151962	0	1.34409873354888	0.0685603889992135	int	0.0476431964106796
int_As:6125	1.20360741073168	0.128500831461545	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	3.16613397030511	0	-0.158292432012909	-2.62462241208869	int	0.199676845196168
int_As:6198	2.8029345337171	0.564335056538791	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	3.2143138974244	0	0.83003692113134	-1.27999664562612	int	0.247856772315458
int_As:6205	4.12627995765588	1.35430843609925	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	2.98317507203781	0	2.13834331326064	0.604537080262247	int	0.0167179469288721
int_As:6208	3.20925716889669	0.731668649193165	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	2.69372694892365	0	2.7476646377813	0.767984226673026	int	-0.272730176185294
int_As:6217	5.83918502307939	0.930968321651081	int	rnd-5_family-1206	N0.HOG0000003_OG0000003_n0	C	As	2.91115760873998	0	2.86749917095648	0.350733006105954	int	-0.0552995163689647
LTR_As:6228	1.36291087019037	0.419261257837062	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.20682587603185	0	3.19355445404538	1.7107778301043	LTR	-0.759631249077092
int_As:6229	1.16415595985027	0.302731297865535	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.97034687623009	0	0.44869344304118	-1.17901347530557	int	0.00388975112115242
int_As:6232	2.10367597939832	0.766932766539096	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	3.10957854690439	0	0.782695482523998	-0.555380047759407	int	0.143121421795446
LTR_As:6284	3.00649117555019	1.08420542796091	LTR	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66931688056611	0	2.73784940895402	1.3545774254068	LTR	-0.297140244542829
LTR_As:6287	3.31791696330379	0.672954571085257	LTR	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66651798055488	0	2.88464053104522	0.750966004035624	LTR	-0.29993914455406
LTR_As:7435	0.759530232176831	0.0841318101528741	LTR	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	2.24551266781415	0	2.3032282096729	0.125193363135055	LTR	-0.720944457294791
int_As:7466	1.47120455678108	0.173090620780354	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	2.55750720190566	0	2.13047199985679	-0.35057474424483	int	-0.408949923203283
LTR_As:7509	1.35572166466323	0.0853195253423014	LTR	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	2.07918124604762	0	3.60952397990419	0.694342841721805	LTR	-0.887275879061316
LTR_As:7511	2.11244012401498	0.557848564014782	LTR	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	2.04921802267018	0	4.30992426580784	2.57457750930763	LTR	-0.91723910243876
LTR_As:7523	0.314341466060739	1.53821453650933	LTR	rnd-5_family-9494	N0.HOG0000009_OG0000005_n23	HC	As	2.25767857486918	1	1.22480617501881	3.18516217077373	LTR	-0.708778550239757
int_As:7581	1.22732570208505	0.260789604053521	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	3.01199311465926	0	0.379179508650721	-1.47076000005909	int	0.045535989550316
int_As:7641	1.13010068815194	0.20731804153583	int	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	3.27415784926368	0	-0.60156650022666	-2.58040552106915	int	0.307700724154738
int_As:7783	1.63949072552066	0.30008602063624	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	3.49037992000318	0	-0.822892060690575	-2.9176060731891	int	0.523922794894238
LTR_As:7845	1.65086866049387	0.257077484762741	LTR_fl	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.61489721603313	0	2.09495621471258	-0.169587703412318	LTR	-0.351559909075807
LTR_As:7847	3.7247314184956	0.340836195611729	LTR_fl	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.6159500516564	0	3.2143671619873	0.122451941610522	LTR	-0.35050707345254
int_As:7893	1.47047603878083	0.556362121972832	int	rnd-5_family-68	N0.HOG0000027_OG0000016_n0	C	As	2.51321760006794	0	2.27619395386849	1.02956769591259	int	-0.453239525041002
LTR_As:7914	0.316502576207624	1.02863552101842	LTR	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	2.30535136944662	1	1.07535386474869	2.49383576592178	LTR	-0.661105755662317
LTR_As:7951	2.70574305829379	0.770210053427999	LTR	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	2.59217675739587	0	2.84752370495106	1.16924668432173	LTR	-0.374280367713074
int_As:7965	4.22253895480687	1.74554796099902	int	rnd-5_family-9305	N0.HOG0000027_OG0000016_n0	C	As	2.46538285144842	0	3.89084249450728	2.66691284070395	int	-0.501074273660523
int_As:7988	1.15261146414342	0.128500166671516	int	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	2.92531209149965	0	0.582901718207732	-1.82463527984982	int	-0.0411450336092916
LTR_As:7998	0.977960196081753	0.168417785869912	LTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.55144999797288	0	1.61038058857507	-0.365290610947148	LTR	-0.415007127136066
int_As:8004	1.47620141598362	0.337520024940612	int	rnd-4_family-681	N0.HOG0000113_OG0000099_n0	LC	As	3.16790781000148	0	0.107431733722035	-1.72385668350185	int	0.201450684892539
int_As:8078	4.58272171379278	1.25779480466795	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.53019969820308	0	3.79068475870669	2.01029490373219	int	-0.436257426905859
int_As:8117	0.83831403443092	0.285558309614579	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	2.42813479402879	0	1.82103066467676	0.549168862730251	int	-0.538322331080152
int_As:8118	2.46052566691844	0.511481172786901	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	2.3096301674259	0	3.65487660927411	1.60441323848702	int	-0.656826957683042
int_As:8125	1.18218438860493	0.303626973084498	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	2.77085201164214	0	1.12944767433379	-0.512217263872857	int	-0.195605113466797
soloLTR_As:8187	1.46205550540966	0	soloLTR	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	1.95904139232109	0	4.10996128111094	0.261962631477067	soloLTR	-1.00741573278785
int_As:8192	0.310365485096488	0.932352857427405	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	3.04414762087872	1	-1.40370873016031	-0.0885435914576275	int	0.0776904957697817
LTR_As:8231	2.31904274292552	0.297495647937947	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.15836249209525	0	4.07581043073777	1.49560202276951	LTR	-0.808094633013691
int_As:8232	1.96990190469077	0	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.46389298898591	0	2.83655735471869	-1.41511807123252	int	-0.502564136123034
LTR_As:8314	3.88070408451451	0.59926324138946	LTR	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.10037054511756	0	4.98479984720411	2.49116916575805	LTR	-0.866086579991378
int_As:8339	0.659601243940811	0	int	rnd-5_family-8986	N0.HOG0000003_OG0000003_n0	C	As	2.76863810124761	0	0.38862909408407	-2.42745942143429	int	-0.197819023861327
int_As:8373	0.849827191745017	0.129733800448685	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	2.76417613239033	0	0.722682987722662	-1.27791005603189	int	-0.20228099271861
int_As:8409	8.43311816887482	1.32590894310779	int	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	2.68574173860226	0	4.13856494746097	1.56498068271479	int	-0.280715386506678
int_As:8413	7.06539350240633	0.997483611725328	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	3.15472820744016	0	2.32890800345576	-0.366710564111851	int	0.188271082331215
LTR_As:8561	2.26197314845201	0.9934371832071	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	2.76342799356294	0	2.03158703601045	0.92749148185119	LTR	-0.203029131546004
int_As:8623	0.688846263207684	0.0840817744371452	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	3.32797162362301	0	-1.4157194789313	-3.47125063645714	int	0.361514498514069
int_As:8729	3.8242816069693	1.4331846690591	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	3.23929947912689	0	1.18088672938298	-0.169350403756441	int	0.272842354017952
int_As:8738	4.29003403017045	0.899700598617981	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	3.23223352111473	0	1.36580894922784	-0.758650684206703	int	0.265776396005792
int_As:8745	3.27117847506958	1.0250732725974	int	rnd-5_family-2825	N0.HOG0000009_OG0000005_n23	HC	As	2.15836249209525	0	4.55306931784522	2.97738595146367	int	-0.808094633013691
LTR_As:8757	1.09782690168111	0.20779007486056	LTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.58092497567562	0	1.66425102436802	-0.275015233700624	LTR	-0.385532149433322
int_As:8794	5.46796662186795	0.430666169657763	int	rnd-5_family-1711	N0.HOG0000095_OG0000081_n0	LC	As	2.8228216453031	0	3.06811530094339	-0.299545664632562	int	-0.143635479805837
int_As:8799	6.41817597816383	0.596958465478518	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	2.65991620006985	0	3.83612633942967	0.627034182684364	int	-0.306540925039091
int_As:8825	3.30004069217814	0.293600476505229	int	rnd-5_family-1554	N0.HOG0000047_OG0000033_n0	C	As	2.38381536598043	0	3.81647975215614	0.728835753345859	int	-0.58264175912851
int_As:8860	2.36198119293487	0.338631357716878	int	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	2.67209785793572	0	2.39458566622961	-0.0727376480152346	int	-0.294359267173224
soloLTR_As:8967	1.25137505843375	0.393172638593483	soloLTR	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	2.6159500516564	0	1.71949147574086	0.286319186240655	soloLTR	-0.35050707345254
int_As:8978	9.85818525256943	0.682205678105764	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	2.75739602879302	0	4.12314648236345	0.467686758888593	int	-0.209061096315917
int_As:8997	1.8689389223989	0.338708910567628	int	rnd-5_family-7032	no_RT	Other	As	3.00817418400643	0	0.956972542678861	-1.18878087472617	int	0.0417170588974853
